pointid,grid_code
23693,7.1999998
23694,2.5207200
23695,2.5207200
23696,0.8825060
23697,0.8824780
23698,0.3088780
23699,0.3088780
23700,0.1075780
23701,0.1056280
23702,0.0339283
23703,0.0294283
23704,0.0078282
23705,0.0054175
23706,0.0012090
23707,0.0012090
23708,0.0002575
23709,0.0001310
23710,0.0000254
23711,0.0000108
23712,0.0000020
23713,7.1999998
23714,7.1999998
23715,0.0043305
23716,0.0000690
23717,0.0000015
23718,0.0000035
23719,0.0000139
23720,0.0000171
23721,0.0000171
23722,0.0003171
23723,0.0007671
23724,0.0016671
23725,0.0069171
23726,0.0159171
23727,0.0354171
23728,0.0695030
23729,0.1675530
23730,0.3909100
23731,0.8165240
23732,7.1999998
23733,7.1999998
23734,7.1999998
23735,2.5206299
23736,2.5207200
23737,0.8825010
23738,0.8825060
23739,0.3089620
23740,0.3090280
23741,0.1081780
23742,0.1080280
23743,0.0373783
23744,0.0364783
23745,0.0115783
23746,0.0115783
23747,0.0034783
23748,0.0027141
23749,0.0006836
23750,0.0004454
23751,0.0000983
23752,0.0000531
23753,0.0000209
23754,0.0000107
23755,0.0000021
23756,7.1999998
23757,7.1999998
23758,7.1999998
23759,7.1999998
23760,1.7813100
23761,1.3320400
23762,0.5326490
23763,0.0833791
23764,0.0109450
23765,0.0012254
23766,0.0000760
23767,0.0000026
23768,0.0000013
23769,0.0000013
23770,0.0000011
23771,0.0000025
23772,0.0000060
23773,0.0000228
23774,0.0000171
23775,0.0001671
23776,0.0001671
23777,0.0004671
23778,0.0012171
23779,0.0046671
23780,0.0115671
23781,0.0283671
23782,0.0695030
23783,0.2829950
23784,0.7439380
23785,2.0419600
23786,7.1999998
23787,7.1999998
23788,7.1999998
23789,2.5148699
23790,2.5148699
23791,0.8802670
23792,0.8823670
23793,0.3089160
23794,0.3089620
23795,0.1081780
23796,0.1081780
23797,0.0378283
23798,0.0378283
23799,0.0130783
23800,0.0126283
23801,0.0039283
23802,0.0012282
23803,0.0009414
23804,0.0002419
23805,0.0002419
23806,0.0000589
23807,0.0000369
23808,0.0000081
23809,0.0000043
23810,7.1999998
23811,7.1999998
23812,7.1999998
23813,7.1999998
23814,1.8646899
23815,1.8646899
23816,1.8646200
23817,1.8603600
23818,0.4274470
23819,0.3165780
23820,0.3165780
23821,0.1663490
23822,0.0204366
23823,0.0063909
23824,0.0013843
23825,0.0002041
23826,0.0000299
23827,0.0000038
23828,0.0000016
23829,0.0000039
23830,0.0000140
23831,0.0000171
23832,0.0000171
23833,0.0001671
23834,0.0007671
23835,0.0018171
23836,0.0046671
23837,0.0166671
23838,0.0426171
23839,0.1093690
23840,0.3769280
23841,1.0044700
23842,2.7306600
23843,7.1999998
23844,0.7200440
23845,1.8006800
23846,0.7811210
23847,0.8625050
23848,0.3055460
23849,0.3084610
23850,0.1080690
23851,0.1080690
23852,0.0378283
23853,0.0378283
23854,0.0132283
23855,0.0132283
23856,0.0045283
23857,0.0043782
23858,0.0015283
23859,0.0013782
23860,0.0004064
23861,0.0003270
23862,0.0000854
23863,0.0000589
23864,0.0000137
23865,0.0000137
23866,0.0000031
23867,0.0000017
23868,7.1999998
23869,7.1999998
23870,7.1999998
23871,7.1999998
23872,1.8646899
23873,1.8646899
23874,1.8646899
23875,1.8646899
23876,0.4829270
23877,0.4829250
23878,0.4828510
23879,0.4817020
23880,0.1186800
23881,0.1046340
23882,0.0785587
23883,0.0465122
23884,0.0064097
23885,0.0025422
23886,0.0007699
23887,0.0001757
23888,0.0000224
23889,0.0000042
23890,0.0000023
23891,0.0000057
23892,0.0000140
23893,0.0000171
23894,0.0001671
23895,0.0003171
23896,0.0010671
23897,0.0025671
23898,0.0066171
23899,0.0213171
23900,0.0550671
23901,0.1434770
23902,0.1648340
23903,0.4275260
23904,1.1091300
23905,2.8583701
23906,7.1999998
23907,0.0058540
23908,0.1127130
23909,0.3039880
23910,0.5785180
23911,0.2584810
23912,0.2584810
23913,0.0996795
23914,0.1055980
23915,0.0374404
23916,0.0377686
23917,0.0132283
23918,0.0132283
23919,0.0046782
23920,0.0046782
23921,0.0015283
23922,0.0015283
23923,0.0004783
23924,0.0004783
23925,0.0001403
23926,0.0001137
23927,0.0000396
23928,0.0000301
23929,0.0000076
23930,0.0000051
23931,0.0000012
23932,1.3320301
23933,1.7812800
23934,1.8603300
23935,1.8646801
23936,0.4828840
23937,0.4828840
23938,0.4828840
23939,0.4828840
23940,0.1251020
23941,0.1251020
23942,0.1248020
23943,0.1237520
23944,0.0298518
23945,0.0259518
23946,0.0198018
23947,0.0126018
23948,0.0018771
23949,0.0008621
23950,0.0003202
23951,0.0000952
23952,0.0000120
23953,0.0000029
23954,0.0000031
23955,0.0000077
23956,0.0000192
23957,0.0000171
23958,0.0001671
23959,0.0001671
23960,0.0004671
23961,0.0012171
23962,0.0031671
23963,0.0096171
23964,0.0247671
23965,0.0637162
23966,0.1746210
23967,0.4455610
23968,1.1319700
23969,2.8584800
23970,7.1999998
23971,0.0000933
23972,0.0058540
23973,0.0200009
23974,0.1014050
23975,0.1149050
23976,0.0661548
23977,0.0867048
23978,0.0339048
23979,0.0364548
23980,0.0130548
23981,0.0130548
23982,0.0045283
23983,0.0046782
23984,0.0016783
23985,0.0016783
23986,0.0006283
23987,0.0004783
23988,0.0001783
23989,0.0001783
23990,0.0000560
23991,0.0000485
23992,0.0000138
23993,0.0000106
23994,0.0000027
23995,0.0000027
23996,0.0000690
23997,0.0043305
23998,0.0833791
23999,0.5326490
24000,0.3165340
24001,0.4273840
24002,0.4719340
24003,0.4816840
24004,0.1248340
24005,0.1249840
24006,0.1251340
24007,0.1251340
24008,0.0324018
24009,0.0324018
24010,0.0322518
24011,0.0316518
24012,0.0075018
24013,0.0064518
24014,0.0051018
24015,0.0033018
24016,0.0005302
24017,0.0002692
24018,0.0001148
24019,0.0000408
24020,0.0000052
24021,0.0000052
24022,0.0000015
24023,0.0000015
24024,0.0000039
24025,0.0000097
24026,0.0000171
24027,0.0000171
24028,0.0001671
24029,0.0006171
24030,0.0015171
24031,0.0037671
24032,0.0105171
24033,0.0267171
24034,0.0683035
24035,0.1779020
24036,0.4498120
24037,1.1346700
24038,2.8584800
24039,7.1999998
24040,0.0001389
24041,0.0022393
24042,0.0157875
24043,0.0505548
24044,0.0420048
24045,0.0661548
24046,0.0226548
24047,0.0294048
24048,0.0115548
24049,0.0126048
24050,0.0045048
24051,0.0045985
24052,0.0016170
24053,0.0016170
24054,0.0005663
24055,0.0005645
24056,0.0001942
24057,0.0001885
24058,0.0000616
24059,0.0000560
24060,0.0000194
24061,0.0000168
24062,0.0000048
24063,0.0000037
24064,0.0000690
24065,0.0109450
24066,0.0554802
24067,0.1663490
24068,0.3165340
24069,0.1045840
24070,0.1186840
24071,0.1236340
24072,0.1248340
24073,0.0324342
24074,0.0324342
24075,0.0324342
24076,0.0324018
24077,0.0084018
24078,0.0082518
24079,0.0081018
24080,0.0019518
24081,0.0019518
24082,0.0016518
24083,0.0013518
24084,0.0002337
24085,0.0001466
24086,0.0000801
24087,0.0000377
24088,0.0000052
24089,0.0000020
24090,0.0000018
24091,0.0000046
24092,0.0000117
24093,0.0000067
24094,0.0001567
24095,0.0001567
24096,0.0006067
24097,0.0016567
24098,0.0040567
24099,0.0109567
24100,0.0276067
24101,0.0702088
24102,0.0708243
24103,0.1787070
24104,0.4504750
24105,1.1348400
24106,2.8584800
24107,7.1999998
24108,0.0000047
24109,0.0005042
24110,0.0034197
24111,0.0025710
24112,0.0085548
24113,0.0084048
24114,0.0151548
24115,0.0078048
24116,0.0100548
24117,0.0040548
24118,0.0043548
24119,0.0015048
24120,0.0015668
24121,0.0005581
24122,0.0005645
24123,0.0001977
24124,0.0001970
24125,0.0000676
24126,0.0000676
24127,0.0000227
24128,0.0000213
24129,0.0000067
24130,0.0000058
24131,0.0000017
24132,0.0000013
24133,0.0000026
24134,0.0000760
24135,0.0012254
24136,0.0063909
24137,0.0204366
24138,0.0465122
24139,0.0784842
24140,0.0259842
24141,0.0298842
24142,0.0316842
24143,0.0322842
24144,0.0084342
24145,0.0084342
24146,0.0084342
24147,0.0084018
24148,0.0021018
24149,0.0021018
24150,0.0021018
24151,0.0021018
24152,0.0004518
24153,0.0004518
24154,0.0003018
24155,0.0002337
24156,0.0000399
24157,0.0000231
24158,0.0000117
24159,0.0000052
24160,0.0000021
24161,0.0000053
24162,0.0000135
24163,0.0000067
24164,0.0001567
24165,0.0003067
24166,0.0003067
24167,0.0006067
24168,0.0016567
24169,0.0043567
24170,0.0111067
24171,0.0280381
24172,0.0708243
24173,0.1788510
24174,0.4505430
24175,1.1348500
24176,2.8584800
24177,7.1999998
24178,0.0000033
24179,0.0000033
24180,0.0000999
24181,0.0005866
24182,0.0014456
24183,0.0039048
24184,0.0033048
24185,0.0054048
24186,0.0019548
24187,0.0027048
24188,0.0012048
24189,0.0013548
24190,0.0004548
24191,0.0005435
24192,0.0001942
24193,0.0001942
24194,0.0000687
24195,0.0000690
24196,0.0000239
24197,0.0000235
24198,0.0000079
24199,0.0000074
24200,0.0000026
24201,0.0000023
24202,0.0000013
24203,0.0000202
24204,0.0002041
24205,0.0013843
24206,0.0025422
24207,0.0025422
24208,0.0064097
24209,0.0126342
24210,0.0049842
24211,0.0064842
24212,0.0075342
24213,0.0081342
24214,0.0021342
24215,0.0021342
24216,0.0021342
24217,0.0021018
24218,0.0006018
24219,0.0006018
24220,0.0006018
24221,0.0004518
24222,0.0001518
24223,0.0001518
24224,0.0001518
24225,0.0000613
24226,0.0000108
24227,0.0000065
24228,0.0000035
24229,0.0000017
24230,0.0000023
24231,0.0000058
24232,0.0000067
24233,0.0000067
24234,0.0001567
24235,0.0003067
24236,0.0007567
24237,0.0016567
24238,0.0043567
24239,0.0111067
24240,0.0281548
24241,0.0709784
24242,0.1788690
24243,0.4505470
24244,1.1348500
24245,2.8584800
24246,7.1999998
24247,0.0000126
24248,0.0000999
24249,0.0004296
24250,0.0004296
24251,0.0007548
24252,0.0016548
24253,0.0012048
24254,0.0019548
24255,0.0009048
24256,0.0012048
24257,0.0004548
24258,0.0004548
24259,0.0001783
24260,0.0000654
24261,0.0000676
24262,0.0000239
24263,0.0000241
24264,0.0000083
24265,0.0000083
24266,0.0000028
24267,0.0000027
24268,0.0000038
24269,0.0000299
24270,0.0001757
24271,0.0003202
24272,0.0008621
24273,0.0018771
24274,0.0033342
24275,0.0012342
24276,0.0016842
24277,0.0018342
24278,0.0019842
24279,0.0004842
24280,0.0004842
24281,0.0006342
24282,0.0006018
24283,0.0001518
24284,0.0001518
24285,0.0001518
24286,0.0001518
24287,0.0000018
24288,0.0000018
24289,0.0000018
24290,0.0000160
24291,0.0000029
24292,0.0000018
24293,0.0000010
24294,0.0000025
24295,0.0000063
24296,0.0000067
24297,0.0000067
24298,0.0001567
24299,0.0003067
24300,0.0007567
24301,0.0018067
24302,0.0043567
24303,0.0111067
24304,0.0281786
24305,0.0710040
24306,0.0709784
24307,0.1788510
24308,0.4505430
24309,1.1348400
24310,2.8584800
24311,7.1999998
24312,0.0000028
24313,0.0000189
24314,0.0000730
24315,0.0002487
24316,0.0003048
24317,0.0006048
24318,0.0004548
24319,0.0004548
24320,0.0003048
24321,0.0003048
24322,0.0001548
24323,0.0001548
24324,0.0000616
24325,0.0000654
24326,0.0000227
24327,0.0000235
24328,0.0000083
24329,0.0000084
24330,0.0000029
24331,0.0000028
24332,0.0000042
24333,0.0000224
24334,0.0000952
24335,0.0001148
24336,0.0002692
24337,0.0005302
24338,0.0009342
24339,0.0003342
24340,0.0004842
24341,0.0004842
24342,0.0004842
24343,0.0001842
24344,0.0001842
24345,0.0001842
24346,0.0001518
24347,0.0000018
24348,0.0000018
24349,0.0000018
24350,0.0000018
24351,0.0000018
24352,0.0000018
24353,0.0000018
24354,0.0000056
24355,0.0000011
24356,0.0000026
24357,0.0000065
24358,0.0000067
24359,0.0000067
24360,0.0001567
24361,0.0003067
24362,0.0003067
24363,0.0007567
24364,0.0018067
24365,0.0043567
24366,0.0111613
24367,0.0281548
24368,0.0708243
24369,0.1787070
24370,0.4504750
24371,1.1346700
24372,2.8584800
24373,7.1999998
24374,0.0000035
24375,0.0000176
24376,0.0000431
24377,0.0000431
24378,0.0000048
24379,0.0001548
24380,0.0001548
24381,0.0001548
24382,0.0001548
24383,0.0001548
24384,0.0000048
24385,0.0000048
24386,0.0000194
24387,0.0000213
24388,0.0000079
24389,0.0000082
24390,0.0000029
24391,0.0000029
24392,0.0000010
24393,0.0000010
24394,0.0000029
24395,0.0000120
24396,0.0000408
24397,0.0000377
24398,0.0000801
24399,0.0001466
24400,0.0001842
24401,0.0000342
24402,0.0000342
24403,0.0001842
24404,0.0001842
24405,0.0000342
24406,0.0000342
24407,0.0000342
24408,0.0000018
24409,0.0000018
24410,0.0000018
24411,0.0000018
24412,0.0000018
24413,0.0000018
24414,0.0000018
24415,0.0000018
24416,0.0000014
24417,0.0000010
24418,0.0000010
24419,0.0000026
24420,0.0000067
24421,0.0000067
24422,0.0000067
24423,0.0001567
24424,0.0003067
24425,0.0007567
24426,0.0018067
24427,0.0043567
24428,0.0110889
24429,0.0280381
24430,0.0702088
24431,0.1779020
24432,0.4498120
24433,1.1319700
24434,2.8583701
24435,7.1999998
24436,0.0000031
24437,0.0000075
24438,0.0000225
24439,0.0000048
24440,0.0000048
24441,0.0000048
24442,0.0000048
24443,0.0000048
24444,0.0000048
24445,0.0000048
24446,0.0000048
24447,0.0000067
24448,0.0000074
24449,0.0000026
24450,0.0000027
24451,0.0000010
24452,0.0000015
24453,0.0000052
24454,0.0000152
24455,0.0000117
24456,0.0000117
24457,0.0000231
24458,0.0000399
24459,0.0000160
24460,0.0000217
24461,0.0000270
24462,0.0000312
24463,0.0000087
24464,0.0000092
24465,0.0000095
24466,0.0000097
24467,0.0000025
24468,0.0000025
24469,0.0000025
24470,0.0000024
24471,0.0000010
24472,0.0000027
24473,0.0000067
24474,0.0000067
24475,0.0000067
24476,0.0001567
24477,0.0003067
24478,0.0007567
24479,0.0016567
24480,0.0043567
24481,0.0108902
24482,0.0276646
24483,0.0683035
24484,0.0683035
24485,0.1746210
24486,0.4455610
24487,1.1091300
24488,2.8518400
24489,7.1999998
24490,0.0000022
24491,0.0000075
24492,0.0000040
24493,0.0000048
24494,0.0000048
24495,0.0000048
24496,0.0000048
24497,0.0000048
24498,0.0000048
24499,0.0000048
24500,0.0000048
24501,0.0000058
24502,0.0000023
24503,0.0000026
24504,0.0000020
24505,0.0000017
24506,0.0000035
24507,0.0000065
24508,0.0000108
24509,0.0000042
24510,0.0000056
24511,0.0000069
24512,0.0000080
24513,0.0000022
24514,0.0000024
24515,0.0000025
24516,0.0000025
24517,0.0000010
24518,0.0000026
24519,0.0000067
24520,0.0000067
24521,0.0000067
24522,0.0001567
24523,0.0003067
24524,0.0003067
24525,0.0006067
24526,0.0016567
24527,0.0040857
24528,0.0104422
24529,0.0267036
24530,0.0637162
24531,0.1648340
24532,0.4275260
24533,1.0044700
24534,2.7306600
24535,7.1999998
24536,0.0000013
24537,0.0000020
24538,0.0000049
24539,0.0000043
24540,0.0000081
24541,0.0000031
24542,0.0000051
24543,0.0000027
24544,0.0000037
24545,0.0000017
24546,0.0000020
24547,0.0000017
24548,0.0000010
24549,0.0000018
24550,0.0000029
24551,0.0000042
24552,0.0000014
24553,0.0000018
24554,0.0000020
24555,0.0000022
24556,0.0000010
24557,0.0000010
24558,0.0000026
24559,0.0000063
24560,0.0000159
24561,0.0000404
24562,0.0001026
24563,0.0002458
24564,0.0006268
24565,0.0015997
24566,0.0037709
24567,0.0096209
24568,0.0247709
24569,0.0550709
24570,0.1434210
24571,0.3769710
24572,0.7438710
24573,2.0419700
24574,7.1999998
24575,0.0000017
24576,0.0000012
24577,0.0000018
24578,0.0000011
24579,0.0000025
24580,0.0000063
24581,0.0000149
24582,0.0000379
24583,0.0000964
24584,0.0002234
24585,0.0005706
24586,0.0014596
24587,0.0031709
24588,0.0082709
24589,0.0213209
24590,0.0426209
24591,0.0426209
24592,0.1093710
24593,0.1675710
24594,0.3909210
24595,0.8165240
24596,0.0000023
24597,0.0000058
24598,0.0000135
24599,0.0000344
24600,0.0000876
24601,0.0000760
24602,0.0001935
24603,0.0004934
24604,0.0010709
24605,0.0025709
24606,0.0064709
24607,0.0115709
24608,0.0283709
24609,0.0694709
24610,0.0736709
24611,0.1303710
24612,0.1278160
24613,0.0000021
24614,0.0000046
24615,0.0000117
24616,0.0000299
24617,0.0000624
24618,0.0001579
24619,0.0004000
24620,0.0007709
24621,0.0018209
24622,0.0046709
24623,0.0069209
24624,0.0159209
24625,0.0354209
24626,0.0229709
24627,0.0256709
24628,0.0066384
24629,0.0000018
24630,0.0000039
24631,0.0000097
24632,0.0000246
24633,0.0000480
24634,0.0001202
24635,0.0003005
24636,0.0004709
24637,0.0012209
24638,0.0028709
24639,0.0034709
24640,0.0034709
24641,0.0073709
24642,0.0139709
24643,0.0049709
24644,0.0028796
24645,0.0001058
24646,0.0000015
24647,0.0000031
24648,0.0000077
24649,0.0000192
24650,0.0000344
24651,0.0000344
24652,0.0000846
24653,0.0001709
24654,0.0003209
24655,0.0007709
24656,0.0015209
24657,0.0015209
24658,0.0027209
24659,0.0042209
24660,0.0007709
24661,0.0001786
24662,0.0000023
24663,0.0000057
24664,0.0000095
24665,0.0000228
24666,0.0000547
24667,0.0001709
24668,0.0001709
24669,0.0003209
24670,0.0007709
24671,0.0004709
24672,0.0007709
24673,0.0009209
24674,0.0000209
24675,0.0000060
24676,0.0000016
24677,0.0000039
24678,0.0000095
24679,0.0000139
24680,0.0000323
24681,0.0000209
24682,0.0000209
24683,0.0001709
24684,0.0003209
24685,0.0001709
24686,0.0001709
24687,0.0001709
24688,0.0000209
24689,0.0000048
24690,0.0000011
24691,0.0000025
24692,0.0000060
24693,0.0000078
24694,0.0000078
24695,0.0000173
24696,0.0000171
24697,0.0000334
24698,0.0000615
24699,0.0000303
24700,0.0000375
24701,0.0000354
24702,0.0000019
24703,0.0000017
24704,0.0000507
24705,0.0000564
24706,0.0035360
24707,0.0000015
24708,0.0000018
24709,0.0000040
24710,0.0000084
24711,0.0000070
24712,0.0000125
24713,0.0000206
24714,0.0000074
24715,0.0000074
24716,0.0000052
24717,0.0000017
24718,0.0000133
24719,0.0000110
24720,0.0001111
24721,0.0008170
24722,0.0072974
24723,0.0680821
24724,0.4349270
24725,7.1999998
24726,7.1999998
24727,0.0000019
24728,0.0000037
24729,0.0000025
24730,0.0000041
24731,0.0000060
24732,0.0000015
24733,0.0000012
24734,0.0000012
24735,0.0000015
24736,0.0000081
24737,0.0000781
24738,0.0003422
24739,0.0034793
24740,0.0111259
24741,0.0369904
24742,0.1109100
24743,1.0876600
24744,1.4545100
24745,7.1999998
24746,7.1999998
24747,0.0000012
24748,0.0000015
24749,0.0000035
24750,0.0000121
24751,0.0000345
24752,0.0001162
24753,0.0011301
24754,0.0028493
24755,0.0253218
24756,0.0427682
24757,0.2849930
24758,0.3146860
24759,1.5190500
24760,1.5225300
24761,7.1999998
24762,7.1999998
24763,0.0000013
24764,0.0000121
24765,0.0000340
24766,0.0003129
24767,0.0006813
24768,0.0055949
24769,0.0055949
24770,0.0427682
24771,0.0569641
24772,0.0646107
24773,0.3211660
24774,0.3219320
24775,1.5225900
24776,1.5225900
24777,7.1999998
24778,7.1999998
24779,0.0000010
24780,0.0000091
24781,0.0000091
24782,0.0000798
24783,0.0001571
24784,0.0012182
24785,0.0018268
24786,0.0115497
24787,0.0132690
24788,0.0646107
24789,0.0673364
24790,0.3219320
24791,0.3219810
24792,1.5225900
24793,1.5225900
24794,7.1999998
24795,7.1999998
24796,0.0000023
24797,0.0000046
24798,0.0000355
24799,0.0000565
24800,0.0002631
24801,0.0003808
24802,0.0023636
24803,0.0027320
24804,0.0140568
24805,0.0143210
24806,0.0680790
24807,0.0680892
24808,0.3219830
24809,0.3219830
24810,1.5225900
24811,1.5225900
24812,7.1999998
24813,7.1999998
24814,0.0000011
24815,0.0000079
24816,0.0000121
24817,0.0000796
24818,0.0001007
24819,0.0005641
24820,0.0006099
24821,0.0029287
24822,0.0030104
24823,0.0143857
24824,0.0143973
24825,0.0680899
24826,0.0680892
24827,0.3219810
24828,0.3219320
24829,1.5225900
24830,1.5225300
24831,7.1999998
24832,7.1999998
24833,0.0000017
24834,0.0000026
24835,0.0000167
24836,0.0000167
24837,0.0001007
24838,0.0001168
24839,0.0006099
24840,0.0006318
24841,0.0006404
24842,0.0030434
24843,0.0030445
24844,0.0143987
24845,0.0143973
24846,0.0680790
24847,0.0679789
24848,0.3211660
24849,0.3146860
24850,1.4545100
24851,1.0876600
24852,7.1999998
24853,0.0000035
24854,0.0000044
24855,0.0000242
24856,0.0000265
24857,0.0001325
24858,0.0001325
24859,0.0006404
24860,0.0006430
24861,0.0030445
24862,0.0030434
24863,0.0143857
24864,0.0143210
24865,0.0673364
24866,0.0673364
24867,0.3146860
24868,0.2849930
24869,0.2110730
24870,0.4349270
24871,0.0680821
24872,0.0000050
24873,0.0000055
24874,0.0000278
24875,0.0000284
24876,0.0001358
24877,0.0001360
24878,0.0006430
24879,0.0006430
24880,0.0030368
24881,0.0030104
24882,0.0140568
24883,0.0132690
24884,0.0569641
24885,0.0427682
24886,0.1109100
24887,0.1109100
24888,0.0680821
24889,0.0035360
24890,0.0000012
24891,0.0000012
24892,0.0000060
24893,0.0000060
24894,0.0000287
24895,0.0000287
24896,0.0001358
24897,0.0001349
24898,0.0006318
24899,0.0006099
24900,0.0027320
24901,0.0027320
24902,0.0115497
24903,0.0088041
24904,0.0253218
24905,0.0111259
24906,0.0072974
24907,0.0008170
24908,0.0000012
24909,0.0000013
24910,0.0000060
24911,0.0000061
24912,0.0000060
24913,0.0000284
24914,0.0000284
24915,0.0001325
24916,0.0001270
24917,0.0005641
24918,0.0004868
24919,0.0018268
24920,0.0012182
24921,0.0028493
24922,0.0028493
24923,0.0034793
24924,0.0007536
24925,0.0000507
24926,0.0000017
24927,0.0000013
24928,0.0000013
24929,0.0000060
24930,0.0000060
24931,0.0000278
24932,0.0000265
24933,0.0001168
24934,0.0001007
24935,0.0004868
24936,0.0003808
24937,0.0012182
24938,0.0006813
24939,0.0003129
24940,0.0003422
24941,0.0000781
24942,0.0001111
24943,0.0000110
24944,0.0000013
24945,0.0000013
24946,0.0000058
24947,0.0000055
24948,0.0000242
24949,0.0000209
24950,0.0000796
24951,0.0000565
24952,0.0001571
24953,0.0001571
24954,0.0003129
24955,0.0001162
24956,0.0000781
24957,0.0000133
24958,0.0000012
24959,0.0000010
24960,0.0000044
24961,0.0000044
24962,0.0000167
24963,0.0000121
24964,0.0000355
24965,0.0000194
24966,0.0000340
24967,0.0000121
24968,0.0000081
24969,0.0000081
24970,0.0000017
24971,0.0000026
24972,0.0000017
24973,0.0000046
24974,0.0000046
24975,0.0000091
24976,0.0000037
24977,0.0000035
24978,0.0000017
24979,0.0000011
24980,0.0000023
24981,0.0000010
24982,0.0000012
24983,0.0000013
24984,0.0000013
24985,0.0000032
24986,0.0000066
24987,0.0000066
24988,0.0000135
24989,0.0000270
24990,0.0000270
24991,0.0000470
24992,0.0000612
24993,0.0000519
24994,0.0000519
24995,0.0000408
24996,0.0000010
24997,0.0000010
24998,0.0000041
24999,0.0000085
25000,0.0000085
25001,0.0000175
25002,0.0000429
25003,0.0000429
25004,0.0001032
25005,0.0002416
25006,0.0002416
25007,0.0005393
25008,0.0011036
25009,0.0018522
25010,0.0018522
25011,0.0030971
25012,0.0054013
25013,0.0054013
25014,0.0070876
25015,0.0000010
25016,0.0000010
25017,0.0000041
25018,0.0000085
25019,0.0000085
25020,0.0000175
25021,0.0000429
25022,0.0000429
25023,0.0001032
25024,0.0002416
25025,0.0002416
25026,0.0005393
25027,0.0011036
25028,0.0018522
25029,0.0018522
25030,0.0030971
25031,0.0054013
25032,0.0054013
25033,0.0070876
25034,0.0000012
25035,0.0000026
25036,0.0000026
25037,0.0000066
25038,0.0000159
25039,0.0000369
25040,0.0000369
25041,0.0000821
25042,0.0001916
25043,0.0001916
25044,0.0004853
25045,0.0012181
25046,0.0012181
25047,0.0030168
25048,0.0072354
25049,0.0166989
25050,0.0166989
25051,0.0359672
25052,0.0905591
25053,0.0905591
25054,0.2283480
25055,0.0000013
25056,0.0000013
25057,0.0000032
25058,0.0000082
25059,0.0000082
25060,0.0000203
25061,0.0000493
25062,0.0001177
25063,0.0001177
25064,0.0002755
25065,0.0006296
25066,0.0006296
25067,0.0015532
25068,0.0038922
25069,0.0038922
25070,0.0096686
25071,0.0238039
25072,0.0581350
25073,0.0581350
25074,0.1415900
25075,0.3527530
25076,0.3527530
25077,0.9701840
25078,2.7014899
25079,7.0075698
25080,7.0075698
25081,0.0000013
25082,0.0000013
25083,0.0000032
25084,0.0000082
25085,0.0000082
25086,0.0000203
25087,0.0000493
25088,0.0001177
25089,0.0001177
25090,0.0002755
25091,0.0006296
25092,0.0006296
25093,0.0015532
25094,0.0038922
25095,0.0038922
25096,0.0096686
25097,0.0238039
25098,0.0581350
25099,0.0581350
25100,0.1415900
25101,0.3527530
25102,0.3527530
25103,0.9701840
25104,2.7014899
25105,7.0075698
25106,7.0075698
25107,0.0000014
25108,0.0000034
25109,0.0000034
25110,0.0000087
25111,0.0000214
25112,0.0000214
25113,0.0000518
25114,0.0000518
25115,0.0003518
25116,0.0003518
25117,0.0006518
25118,0.0015518
25119,0.0015518
25120,0.0036518
25121,0.0087970
25122,0.0087970
25123,0.0210970
25124,0.0500470
25125,0.1170970
25126,0.1170970
25127,0.2702470
25128,0.6168970
25129,0.6169530
25130,1.3843000
25131,2.8497801
25132,5.1145701
25133,5.1145701
25134,7.1999998
25135,0.0000013
25136,0.0000033
25137,0.0000080
25138,0.0000080
25139,0.0000193
25140,0.0000465
25141,0.0000465
25142,0.0000518
25143,0.0002018
25144,0.0006518
25145,0.0006518
25146,0.0014018
25147,0.0030518
25148,0.0030518
25149,0.0068018
25150,0.0152470
25151,0.0152470
25152,0.0345970
25153,0.0764470
25154,0.1646470
25155,0.1646470
25156,0.3440470
25157,0.6924970
25158,0.6925360
25159,1.3358400
25160,2.3729000
25161,3.8051200
25162,3.8051200
25163,5.8339601
25164,0.0000027
25165,0.0000066
25166,0.0000159
25167,0.0000159
25168,0.0000371
25169,0.0000860
25170,0.0000860
25171,0.0002018
25172,0.0005018
25173,0.0009518
25174,0.0009518
25175,0.0021518
25176,0.0048518
25177,0.0048518
25178,0.0102518
25179,0.0215470
25180,0.0215470
25181,0.0450970
25182,0.0923470
25183,0.1821970
25184,0.1821970
25185,0.3462970
25186,0.6368470
25187,0.6369180
25188,1.1081400
25189,1.8066700
25190,2.7948401
25191,2.7948401
25192,4.2590699
25193,6.4809699
25194,6.4809699
25195,0.0000027
25196,0.0000066
25197,0.0000159
25198,0.0000159
25199,0.0000371
25200,0.0000860
25201,0.0000860
25202,0.0002018
25203,0.0005018
25204,0.0009518
25205,0.0009518
25206,0.0021518
25207,0.0048518
25208,0.0048518
25209,0.0102518
25210,0.0215470
25211,0.0215470
25212,0.0450970
25213,0.0923470
25214,0.1821970
25215,0.1821970
25216,0.3462970
25217,0.6368470
25218,0.6369180
25219,1.1081400
25220,1.8066700
25221,2.7948401
25222,2.7948401
25223,4.2590699
25224,6.4809699
25225,6.4809699
25226,0.0000020
25227,0.0000020
25228,0.0000049
25229,0.0000116
25230,0.0000271
25231,0.0000271
25232,0.0000619
25233,0.0001375
25234,0.0001375
25235,0.0003518
25236,0.0006518
25237,0.0014018
25238,0.0014018
25239,0.0030518
25240,0.0063518
25241,0.0063518
25242,0.0128018
25243,0.0254470
25244,0.0254470
25245,0.0495970
25246,0.0941470
